語句,読み,意味,語源等解説,関連語,関連分野,難易度
catch red-handed,キャッチ レッドハンディッド,現行犯で捕まえる,red(赤い)handed(手で)catch(捕まえる)。犯行現場で捕まえること。,"catch in the act(キャッチ イン ジ アクト): 現場で捕まえる, discover wrongdoing(ディスカバー ローングドゥーイング): 悪事を発見する",人・社会,上級
catch someone red-handed,キャッチ サムワン レッドハンディッド,現行犯で捕まえる,red(赤い)handed(手で)catch(捕まえる)。犯行の証拠が明白な状態。,"catch in the act(キャッチ イン ジ アクト): 現場で捕まえる, discover wrongdoing(ディスカバー ローングドゥーイング): 悪事を発見する",人・社会,上級
clear the air,クリア ジ エア,誤解を解く,air(空気)をclear(澄ます)。緊張や誤解を解消すること。,"resolve misunderstanding(リゾルブ ミスアンダースタンディング): 誤解を解く, ease tension(イーズ テンション): 緊張を和らげる",人・社会,上級
come clean,カム クリーン,白状する,clean(きれいに)come(来る)。真実を告白すること。,"confess(コンフェス): 告白する, tell the truth(テル ザ トゥルース): 真実を言う",言語基本,上級
come hell or high water,カム ヘル オア ハイ ウォーター,何があっても,hell(地獄)やhigh water(洪水)が来ても。どんな困難があっても。,"no matter what(ノー マター ホワット): 何があっても, regardless(リガードレス): 関係なく",人・社会,上級
come out of the woodwork,カム アウト オブ ザ ウッドワーク,どこからともなく現れる,woodwork(木工品)から出てくる。隠れていた人が突然現れること。,"appear suddenly(アピア サドンリ): 突然現れる, emerge unexpectedly(エマージ アンエクスペクティッドリ): 予期せず出現する",人・社会,上級
come rain or shine,カム レイン オア シャイン,晴れでも雨でも,rain(雨)かshine(晴れ)が来ても。どんな状況でも。,"regardless of circumstances(リガードレス オブ サーカムスタンシズ): 状況に関係なく, no matter what(ノー マター ホワット): 何があっても",時間・数量,上級
cross that bridge when you come to it,クロス ザット ブリッジ ホエン ユー カム トゥ イット,その時になってから考える,bridge(橋)に来たときにcross(渡る)。問題が起きてから対処すること。,"deal with later(ディール ウィズ レイター): 後で対処する, not worry in advance(ノット ウォーリー イン アドバンス): 前もって心配しない",時間・数量,上級
cry over spilled milk,クライ オーバー スピルド ミルク,覆水盆に返らず,過ぎたことを悔やんでも仕方ない。spilled(こぼれた)milk(牛乳)の上でcry(泣く)。過去の失敗を悔やんでも無駄。,"regret past(リグレット パスト): 過去を後悔する, lament irreversible(ラメント イリバーシブル): 取り返しのつかないことを嘆く",人・社会,上級
curiosity killed the cat,キュリオシティ キルド ザ キャット,好奇心猫を殺す,詮索しすぎると危険。curiosity(好奇心)がcat(猫)をkilled(殺した)。好奇心が危険を招くこと。,"excessive curiosity dangerous(エクセッシブ キュリオシティ デインジャラス): 過度の好奇心は危険, prying is risky(プライング イズ リスキー): 詮索は危険",人・社会,上級
cut corners,カット コーナーズ,手抜きをする,corners(角)をcut(切る)。近道をして品質を犠牲にすること。,"take shortcuts(テイク ショートカッツ): 近道をする, do carelessly(ドゥー ケアレスリ): 不注意にやる",人・社会,上級
cut the mustard,カット ザ マスタード,期待に応える,mustard(からし)をcut(切る)。基準を満たすこと。,"meet expectations(ミート エクスペクテイションズ): 期待に応える, be satisfactory(ビー サティスファクトリ): 満足できる",人・社会,上級
cut to the chase,カット トゥ ザ チェイス,本題に入る,chase(追跡)にcut(切る)。映画の無駄な部分を飛ばして本題へ。,"get to the point(ゲット トゥ ザ ポイント): 要点に入る, speak directly(スピーク ダイレクトリ): 直接的に話す",言語基本,上級
dead as a doornail,デッド アズ ア ドアネイル,完全に死んでいる,doornail(ドアの釘)のようにdead(死んでいる)。完全に機能停止している。,"completely dead(コンプリートリ デッド): 完全に死んでいる, no longer functioning(ノー ロンガー ファンクショニング): もはや機能していない",人・社会,上級
devil's advocate,デビルズ アドボケイト,わざと反論する人,devil(悪魔)のadvocate(擁護者)。議論のために反対意見を述べる人。,"argue opposite(アーギュー オポジット): 反対を主張する, challenge ideas(チャレンジ アイディアズ): 考えに異議を唱える",人・社会,上級
diamond in the rough,ダイアモンド イン ザ ラフ,磨けば光る原石,rough(粗削り)のdiamond(ダイヤモンド)。潜在能力のある人。,"hidden potential(ヒドゥン ポテンシャル): 隠れた可能性, unpolished talent(アンポリッシュド タレント): 磨かれていない才能",人・社会,上級
dime a dozen,ダイム ア ダズン,ありふれた,1ダイムで1ダース。非常にありふれているもの。,"very common(ベリ コモン): とてもありふれた, worthless(ワースレス): 価値がない",人・社会,上級
don't count your chickens,ドント カウント ユア チキンズ,捕らぬ狸の皮算用,確実でないことを当てにするな。chickens(ひよこ)をcount(数える)な。確実でないことを当てにしないこと。,"don't assume success(ドント アスーム サクセス): 成功を仮定するな, wait for results(ウェイト フォー リザルツ): 結果を待て",人・社会,上級
don't put all your eggs in one basket,ドント プット オール ユア エッグズ イン ワン バスケット,危険分散せよ,一つのことに全てを賭けるな。全てのeggs(卵)を一つのbasket(かご)に入れるな。リスクを分散すること。,"diversify(ダイバーシファイ): 分散する, avoid concentration(アボイド コンセントレイション): 集中を避ける",人・社会,上級
double-edged sword,ダブル エッジド ソード,諸刃の剣,double(二重の)edge(刃)のsword(剣)。利点と欠点が共存すること。,"both advantage and disadvantage(ボース アドバンテージ アンド ディスアドバンテージ): 利点と欠点の両方, mixed blessing(ミクスト ブレッシング): 善し悪し両面",人・社会,上級
down in the dumps,ダウン イン ザ ダンプス,憂鬱な,dumps(ごみ捨て場)にdown(下がって)いる。落ち込んでいる状態。,"depressed(ディプレスト): 憂鬱な, feeling low(フィーリング ロウ): 気分が沈んでいる",人・社会,上級
down to earth,ダウン トゥ アース,現実的な,earth(地面)にdown(下がって)。地に足がついた現実的な態度。,"practical(プラクティカル): 実際的な, realistic(リアリスティック): 現実的な",人・社会,上級
draw a blank,ドロー ア ブランク,思い出せない,blank(空白)をdraw(引く)。記憶が出てこないこと。,"can't remember(キャント リメンバー): 思い出せない, have no idea(ハブ ノー アイディア): 見当がつかない",学校・学習,上級
draw straws,ドロー ストローズ,くじを引く,straws(わら)をdraw(引く)。無作為に選ぶこと。,"choose randomly(チューズ ランダムリ): 無作為に選ぶ, decide by lot(ディサイド バイ ロット): くじで決める",人・社会,上級
draw the line,ドロー ザ ライン,限界を設ける,line(線)をdraw(引く)。受け入れられる限界を示すこと。,"set limits(セット リミッツ): 制限を設ける, establish boundaries(エスタブリッシュ バウンダリーズ): 境界を定める",人・社会,上級
drop in the ocean,ドロップ イン ジ オーシャン,大海の一滴,ocean(海)のdrop(一滴)。ごくわずかな量の比喩。,"tiny amount(タイニー アマウント): ごくわずかな量, insignificant(インシグニフィカント): 取るに足らない",時間・数量,上級
every cloud has a silver lining,エブリ クラウド ハズ ア シルバー ライニング,どんな悪いことにも良い面がある,困難な状況にも希望がある。全てのcloud(雲)にsilver(銀)のlining(裏地)がある。,"hope in adversity(ホープ イン アドバースティ): 逆境の中の希望, positive aspect(ポジティブ アスペクト): 肯定的な面",人・社会,上級
every man for himself,エブリ マン フォー ヒムセルフ,各自で身を守れ,各man(人)が自分自身のために。緊急時に各自で行動すること。,"save yourself(セイブ ユアセルフ): 自分を守れ, act independently(アクト インディペンデントリ): 独立して行動する",人・社会,上級
face the music,フェイス ザ ミュージック,責任を取る,music(音楽)にface(向き合う)。批判や罰を受け入れること。,"accept consequences(アクセプト コンシクエンシズ): 結果を受け入れる, take responsibility(テイク リスポンシビリティ): 責任を取る",人・社会,上級
face value,フェイス バリュー,額面通り,face(表面)のvalue(価値)。見た目通りに受け取ること。,"literal meaning(リテラル ミーニング): 文字通りの意味, surface appearance(サーフェス アピアランス): 表面的な様子",人・社会,上級
fall by the wayside,フォール バイ ザ ウェイサイド,脱落する,wayside(道端)にfall(落ちる)。途中で諦めること。,"drop out(ドロップ アウト): 脱落する, give up(ギブ アップ): 諦める",人・社会,上級
fall on deaf ears,フォール オン デフ イアーズ,聞き入れられない,deaf(耳の聞こえない)ears(耳)に落ちる。無視されることの比喩。,"be ignored(ビー イグノアード): 無視される, go unheeded(ゴー アンヒーディッド): 聞き入れられない",言語基本,上級
feather in one's cap,フェザー イン ワンズ キャップ,誇るべき業績,cap(帽子)のfeather(羽根)。名誉ある達成の象徴。,"achievement(アチーブメント): 達成, honor(オナー): 名誉",人・社会,上級
few and far between,フュー アンド ファー ビトウィーン,まれな,few(少ない)かつfar between(間隔が遠い)。非常に稀なこと。,"rare(レア): 稀な, infrequent(インフリークエント): 頻度が低い",時間・数量,上級
fight fire with fire,ファイト ファイア ウィズ ファイア,毒をもって毒を制す,fire(火)でfire(火)とfight(戦う)。同じ手段で対抗すること。,"use same tactics(ユーズ セイム タクティクス): 同じ戦術を使う, retaliate similarly(リタリエイト シミラーリ): 同様に報復する",人・社会,上級
finger on the pulse,フィンガー オン ザ パルス,最新情報を把握している,pulse(脈拍)にfinger(指)を置く。状況を常に把握していること。,"well-informed(ウェル インフォームド): よく情報を得ている, aware of trends(アウェア オブ トレンズ): 傾向を把握している",人・社会,上級
fish out of water,フィッシュ アウト オブ ウォーター,場違いな人,water(水)から出たfish(魚)。不慣れな環境にいる人。,"out of place(アウト オブ プレイス): 場違いな, uncomfortable situation(アンコンフォータブル シチュエイション): 居心地の悪い状況",人・社会,上級
foam at the mouth,フォーム アット ザ マウス,激怒する,mouth(口)でfoam(泡を吹く)。極度に怒ること。,"extremely angry(エクストリームリ アングリー): 極度に怒った, furious(フュリアス): 激怒した",人・社会,上級
for a song,フォー ア ソング,格安で,song(歌)と引き換えに。非常に安い価格で。,"very cheaply(ベリ チープリ): とても安く, at bargain price(アット バーゲン プライス): 特価で",日常生活,上級
from scratch,フロム スクラッチ,一から,scratch(引っかき傷)から。最初から作り始めること。,"from the beginning(フロム ザ ビギニング): 最初から, starting with nothing(スターティング ウィズ ナッシング): 何もないところから始めて",時間・数量,上級
get a kick out of,ゲット ア キック アウト オブ,〜を楽しむ,kick(蹴り)をget(得る)。大いに楽しむこと。,"enjoy greatly(エンジョイ グレイトリ): 大いに楽しむ, get pleasure from(ゲット プレジャー フロム): 〜から喜びを得る",運動・娯楽,上級
get a second wind,ゲット ア セカンド ウィンド,元気を取り戻す,second(2番目の)wind(息)をget(得る)。疲労後に新たな活力を得ること。,"regain energy(リゲイン エナジー): エネルギーを取り戻す, recover stamina(リカバー スタミナ): 体力を回復する",食・健康,上級
get cold feet,ゲット コールド フィート,尻込みする,cold(冷たい)feet(足)になる。恐怖や不安で躊躇すること。,"become nervous(ビカム ナーバス): 緊張する, lose courage(ルーズ カレッジ): 勇気を失う",人・社会,上級
get down to brass tacks,ゲット ダウン トゥ ブラス タックス,本題に入る,brass tacks(真鍮の鋲)にdown(下がって)get(至る)。核心に迫ること。,"discuss essentials(ディスカス エッセンシャルズ): 本質を議論する, focus on basics(フォーカス オン ベイシックス): 基本に集中する",言語基本,上級
get in on the ground floor,ゲット イン オン ザ グラウンド フロア,最初から参加する,ground floor(1階)でget in(入る)。事業の初期段階から参加すること。,"join early(ジョイン アーリー): 早期に参加する, be founding member(ビー ファウンディング メンバー): 創立メンバーである",人・社会,上級
get off on the wrong foot,ゲット オフ オン ザ ローング フット,出だしでつまずく,wrong(間違った)foot(足)でget off(出発する)。悪いスタートを切ること。,"start badly(スタート バッドリ): 悪いスタートをする, begin poorly(ビギン プアリ): 貧弱に始める",人・社会,上級
get the show on the road,ゲット ザ ショウ オン ザ ロード,始める,show(ショー)をroad(道)にget(乗せる)。物事を開始すること。,"start(スタート): 始める, begin action(ビギン アクション): 行動を開始する",人・社会,上級
get wind of,ゲット ウィンド オブ,〜の噂を聞く,wind(風)をget(得る)。情報を耳にすること。,"hear about(ヒア アバウト): 〜について聞く, learn of(ラーン オブ): 〜を知る",言語基本,上級
get your act together,ゲット ユア アクト トゥギャザー,しっかりする,act(行動)をtogether(まとめて)get(得る)。きちんと準備して整理すること。,"organize yourself(オーガナイズ ユアセルフ): 自分を整理する, become efficient(ビカム エフィシェント): 効率的になる",人・社会,上級
give someone the benefit of the doubt,ギブ サムワン ザ ベネフィット オブ ザ ダウト,好意的に解釈する,doubt(疑い)のbenefit(利益)をgive(与える)。疑わしい時に有利に判断すること。,"assume innocence(アスーム イノセンス): 無実を仮定する, trust provisionally(トラスト プロビジョナリ): 暫定的に信頼する",人・社会,上級
give someone the cold shoulder,ギブ サムワン ザ コールド ショルダー,冷たくあしらう,cold(冷たい)shoulder(肩)を与える。わざと無視すること。,"ignore deliberately(イグノア デリバレトリ): わざと無視する, snub(スナブ): 冷たくする",人・社会,上級
give the benefit of the doubt,ギブ ザ ベネフィット オブ ザ ダウト,疑わしきは罰せず,doubt(疑い)のbenefit(利益)をgive(与える)。証拠不十分なら有利に解釈すること。,"assume innocence(アスーム イノセンス): 無実を仮定する, trust provisionally(トラスト プロビジョナリ): 暫定的に信頼する",人・社会,上級
go down in flames,ゴー ダウン イン フレイムズ,大失敗する,flames(炎)の中をdown(落ちて)go(行く)。壮絶に失敗すること。,"fail spectacularly(フェイル スペクタキュラリ): 派手に失敗する, crash completely(クラッシュ コンプリートリ): 完全に墜落する",人・社会,上級
go out on a limb,ゴー アウト オン ア リム,危険を冒す,limb(枝)の上にgo out(出て行く)。リスクを取ること。,"take risk(テイク リスク): リスクを取る, make bold move(メイク ボールド ムーブ): 大胆な行動をする",人・社会,上級
go the extra mile,ゴー ジ エクストラ マイル,一層努力する,extra(余分な)mile(マイル)を行く。期待以上の努力をすること。,"make extra effort(メイク エクストラ エフォート): 特別な努力をする, exceed expectations(エクシード エクスペクテイションズ): 期待を超える",人・社会,上級
go the whole hog,ゴー ザ ホール ホッグ,徹底的にやる,whole(全体の)hog(豚)をgo(行く)。完全にやり遂げること。,"do completely(ドゥー コンプリートリ): 完全に行う, go all out(ゴー オール アウト): 全力を尽くす",人・社会,上級
go through the roof,ゴー スルー ザ ルーフ,急騰する,roof(屋根)をthrough(通って)go(行く)。価格や数値が急上昇すること。,"increase dramatically(インクリース ドラマティカリ): 劇的に増加する, skyrocket(スカイロケット): 急上昇する",時間・数量,上級
grasp at straws,グラスプ アット ストローズ,藁をもつかむ,straws(わら)をgrasp(つかむ)。必死に何かにすがること。,"desperate attempt(デスパレット アテンプト): 必死の試み, last resort(ラスト リゾート): 最後の手段",人・社会,上級
green thumb,グリーン サム,園芸の才能,green(緑の)thumb(親指)。植物を育てる能力。,"gardening skill(ガーデニング スキル): 園芸技能, talent for growing plants(タレント フォー グローイング プランツ): 植物を育てる才能",自然・環境,上級
grin and bear it,グリン アンド ベア イット,我慢する,grin(歯を見せて笑う)しbear(耐える)。不快なことを耐え忍ぶこと。,"endure patiently(エンデュア ペイシェントリ): 辛抱強く耐える, tolerate(トレレイト): 我慢する",人・社会,上級
hand over fist,ハンド オーバー フィスト,どんどん,fist(拳)の上にhand(手)。急速に、特にお金を稼ぐこと。,"rapidly(ラピッドリ): 急速に, in large amounts(イン ラージ アマウンツ): 大量に",時間・数量,上級
hands down,ハンズ ダウン,楽々と,hands(手)をdown(下げて)。簡単に勝つこと。,"easily(イージリ): 容易に, without difficulty(ウィザウト ディフィカルティ): 困難なしに",人・社会,上級
hat in hand,ハット イン ハンド,謙虚に,hand(手)にhat(帽子)。へりくだった態度で。,"humbly(ハンブリ): 謙虚に, respectfully(リスペクトフリ): 敬意を持って",人・社会,上級
have a bone to pick,ハブ ア ボーン トゥ ピック,文句がある,pick(つつく)bone(骨)がある。不満や苦情を言いたいこと。,"have a complaint(ハブ ア コンプレイント): 不満がある, take issue with(テイク イシュー ウィズ): 異議を唱える",人・社会,上級
have a green thumb,ハブ ア グリーン サム,園芸の才がある,green(緑の)thumb(親指)をhave(持つ)。植物を上手に育てる能力。,"good at gardening(グッド アット ガーデニング): 園芸が得意, skilled with plants(スキルド ウィズ プランツ): 植物に長けた",自然・環境,上級
have an axe to grind,ハブ アン アックス トゥ グラインド,下心がある,grind(研ぐ)axe(斧)をhave(持つ)。個人的な目的があること。,"hidden agenda(ヒドゥン アジェンダ): 隠された意図, selfish motive(セルフィッシュ モティブ): 利己的な動機",人・社会,上級
have bigger fish to fry,ハブ ビガー フィッシュ トゥ フライ,もっと重要なことがある,より大きなfish(魚)をfry(揚げる)。より重要な事柄があること。,"have priorities(ハブ プライオリティーズ): 優先事項がある, focus on important matters(フォーカス オン インポータント マターズ): 重要事項に集中する",人・社会,上級
have one's hands full,ハブ ワンズ ハンズ フル,手一杯である,hands(手)がfull(いっぱい)。非常に忙しいこと。,"very busy(ベリ ビジー): とても忙しい, overwhelmed(オーバーウェルムド): 手に負えない",日常生活,上級
have the last laugh,ハブ ザ ラスト ラフ,最後に笑う,last(最後の)laugh(笑い)をhave(持つ)。最終的に勝利すること。,"win in the end(ウィン イン ジ エンド): 最後に勝つ, triumph eventually(トライアンフ イベンチュアリ): 最終的に勝利する",人・社会,上級
have your cake and eat it,ハブ ユア ケイク アンド イート イット,二兎を追う,cake(ケーキ)をhave(持ち)かつeat(食べる)。両方を得ようとすること。,"want everything(ウォント エブリシング): 全てを欲しがる, unrealistic expectation(アンリアリスティック エクスペクテイション): 非現実的な期待",人・社会,上級
head above water,ヘッド アバブ ウォーター,何とかやっていく,water(水)の上にhead(頭)。困難な状況で生き延びること。,"survive(サバイブ): 生き延びる, manage barely(マネージ ベアリ): かろうじてやっていく",人・社会,上級
head over heels,ヘッド オーバー ヒールズ,夢中になって,heels(かかと)の上にhead(頭)。完全に恋に落ちること。,"completely in love(コンプリートリ イン ラブ): 完全に恋して, deeply infatuated(ディープリ インファチュエイティッド): 深く夢中になって",人・社会,上級
hear it through the grapevine,ヒア イット スルー ザ グレイプバイン,噂で聞く,grapevine(ブドウの木)をthrough(通して)hear(聞く)。非公式な情報網で聞くこと。,"hear rumor(ヒア ルーマー): 噂を聞く, learn unofficially(ラーン アンオフィシャリ): 非公式に知る",言語基本,上級
high and dry,ハイ アンド ドライ,見捨てられて,high(高く)かつdry(乾いた)。困難な状況で放置されること。,"abandoned(アバンダンド): 見捨てられた, stranded(ストランディッド): 立ち往生した",人・社会,上級
hit below the belt,ヒット ビロー ザ ベルト,卑怯な手を使う,belt(ベルト)の下をhit(打つ)。不公平な攻撃をすること。,"unfair attack(アンフェア アタック): 不公平な攻撃, play dirty(プレイ ダーティ): 汚い手を使う",人・社会,上級
hit the nail on the head,ヒット ザ ネイル オン ザ ヘッド,的を射る,核心を正確に突く。nail(釘)のhead(頭)をhit(打つ)。正確に本質を突くこと。,"be exactly right(ビー イグザクトリ ライト): まさに正しい, be accurate(ビー アキュレット): 正確である",言語基本,上級
hit the sack,ヒット ザ サック,寝る,sack(袋、ベッド)をhit(打つ)。眠りにつくことの口語表現。,"go to bed(ゴー トゥ ベッド): 寝る, retire for night(リタイア フォー ナイト): 就寝する",日常生活,上級
hold your horses,ホールド ユア ホーシズ,慌てるな,horses(馬)をhold(抑える)。落ち着いて待つこと。,"wait(ウェイト): 待て, be patient(ビー ペイシェント): 辛抱しろ",人・社会,上級
in a nutshell,イン ア ナットシェル,手短に言えば,nutshell(木の実の殻)の中に。簡潔にまとめること。,"briefly(ブリーフリ): 簡潔に, in summary(イン サマリー): 要約すると",言語基本,上級
in full swing,イン フル スウィング,真っ盛りで,full(完全な)swing(スイング)で。最高潮に達していること。,"at peak activity(アット ピーク アクティビティ): 活動の最盛期に, in full operation(イン フル オペレイション): 完全稼働中",時間・数量,上級
in hot water,イン ホット ウォーター,困った立場に,hot(熱い)water(水)の中に。困難な状況にあること。,"in trouble(イン トラブル): 困って, facing problems(フェイシング プロブレムズ): 問題に直面して",人・社会,上級
in the nick of time,イン ザ ニック オブ タイム,間一髪で,time(時間)のnick(刻み目)に。ぎりぎり間に合うこと。,"just in time(ジャスト イン タイム): ちょうど間に合って, at the last moment(アット ザ ラスト モーメント): 最後の瞬間に",時間・数量,上級
in the same boat,イン ザ セイム ボート,同じ立場で,同じboat(船)の中にいる。同じ困難な状況を共有すること。,"in the same situation(イン ザ セイム シチュエイション): 同じ状況で, sharing difficulties(シェアリング ディフィカルティーズ): 困難を共有する",人・社会,上級
it takes two to tango,イット テイクス トゥー トゥ タンゴ,一人では踊れない,tango(タンゴ)を踊るにはtwo(二人)が必要。問題には双方に責任がある。,"both responsible(ボース リスポンシブル): 双方に責任がある, mutual involvement(ミューチュアル インボルブメント): 相互の関与",人・社会,上級
ivory tower,アイボリー タワー,象牙の塔,ivory(象牙)のtower(塔)。現実から隔絶された学問の世界。,"academic isolation(アカデミック アイソレイション): 学問的孤立, detached from reality(ディタッチト フロム リアリティ): 現実から切り離された",学校・学習,上級
jump on the bandwagon,ジャンプ オン ザ バンドワゴン,時流に乗る,bandwagon(楽隊車)にjump(飛び乗る)。人気のあるものに便乗すること。,"follow the trend(フォロー ザ トレンド): 流行に従う, join popular movement(ジョイン ポピュラー ムーブメント): 人気の動きに加わる",人・社会,上級
jump ship,ジャンプ シップ,見切りをつける,ship(船)からjump(飛び降りる)。組織や計画から離脱すること。,"abandon(アバンダン): 見捨てる, desert(デザート): 脱走する",人・社会,上級
jump the gun,ジャンプ ザ ガン,フライングする,gun(号砲)をjump(飛び越える)。時期尚早に行動すること。,"act prematurely(アクト プリマチュアリ): 早まって行動する, start too early(スタート トゥー アーリ): 早く始めすぎる",時間・数量,上級
keep at arm's length,キープ アット アームズ レングス,距離を置く,arm's length(腕の長さ)でkeep(保つ)。親しくなりすぎないこと。,"maintain distance(メインテイン ディスタンス): 距離を保つ, avoid closeness(アボイド クロースネス): 親密さを避ける",人・社会,上級
keep someone posted,キープ サムワン ポスティッド,最新情報を知らせる,someone(誰か)をposted(掲示された)状態にkeep(保つ)。情報を伝え続けること。,"inform regularly(インフォーム レギュラーリ): 定期的に知らせる, update continuously(アップデイト コンティニュアスリ): 継続的に更新する",言語基本,上級
keep tabs on,キープ タブズ オン,監視する,tabs(勘定)をkeep(保つ)。注意深く見張ること。,"monitor closely(モニター クローズリ): 注意深く監視する, watch carefully(ウォッチ ケアフリ): 注意深く見る",人・社会,上級
keep your chin up,キープ ユア チン アップ,元気を出す,chin(あご)をup(上げて)keep(保つ)。落胆せずに前向きでいること。,"stay positive(ステイ ポジティブ): 前向きでいる, remain cheerful(リメイン チアフル): 明るくいる",人・社会,上級
keep your nose to the grindstone,キープ ユア ノーズ トゥ ザ グラインドストーン,懸命に働く,grindstone(砥石)にnose(鼻)をkeep(保つ)。休まず働き続けること。,"work hard continuously(ワーク ハード コンティニュアスリ): 継続的に懸命に働く, stay focused on work(ステイ フォーカスト オン ワーク): 仕事に集中し続ける",日常生活,上級
kick the bucket,キック ザ バケット,死ぬ,bucket(バケツ)をkick(蹴る)。死ぬことの婉曲表現。,"die(ダイ): 死ぬ, pass away(パス アウェイ): 亡くなる",人・社会,上級
know the ropes,ノー ザ ローブズ,やり方を知っている,ropes(ロープ)をknow(知る)。船乗りの専門知識から、業務に精通していること。,"be experienced(ビー エクスペリエンスト): 経験豊富である, understand procedures(アンダースタンド プロシージャーズ): 手順を理解している",学校・学習,上級
labor of love,レイバー オブ ラブ,好きでする仕事,love(愛)のlabor(労働)。金銭ではなく愛情から行う仕事。,"work done for pleasure(ワーク ダン フォー プレジャー): 楽しみのためにする仕事, voluntary effort(ボランタリー エフォート): 自発的な努力",日常生活,上級
leave no stone unturned,リーブ ノー ストーン アンターンド,あらゆる手を尽くす,stone(石)を一つもunturned(ひっくり返さない)まま残さない。徹底的に探すこと。,"search thoroughly(サーチ ソロウリ): 徹底的に探す, make every effort(メイク エブリ エフォート): あらゆる努力をする",人・社会,上級
let bygones be bygones,レット バイゴーンズ ビー バイゴーンズ,過去は水に流す,bygones(過ぎたこと)をbygones(過ぎたこと)にlet(させる)。過去のことを許すこと。,"forgive past(フォーギブ パスト): 過去を許す, move forward(ムーブ フォワード): 前進する",人・社会,上級
let sleeping dogs lie,レット スリーピング ドッグズ ライ,寝た子を起こすな,sleeping(眠っている)dogs(犬)をlie(横たわらせる)。問題を蒸し返さないこと。,"avoid trouble(アボイド トラブル): 問題を避ける, leave well enough alone(リーブ ウェル イナフ アローン): そのままにしておく",人・社会,上級
let the cat out of the bag,レット ザ キャット アウト オブ ザ バッグ,秘密をばらす,うっかり秘密を明かす。cat(猫)をbag(袋)から出す。秘密を明かすことの比喩。,"reveal secret(リビール シークレット): 秘密を明かす, disclose information(ディスクローズ インフォメイション): 情報を開示する",言語基本,上級
let your hair down,レット ユア ヘア ダウン,くつろぐ,hair(髪)をdown(下ろす)。リラックスして自然体になること。,"relax(リラックス): くつろぐ, be informal(ビー インフォーマル): くだけた態度でいる",人・社会,上級
level playing field,レベル プレイイング フィールド,公平な条件,level(平らな)playing field(競技場)。全員が同じ条件で競うこと。,"fair conditions(フェア コンディションズ): 公平な条件, equal opportunity(イークォル オポチュニティ): 平等な機会",人・社会,上級
lightning never strikes twice,ライトニング ネバー ストライクス トワイス,不運は二度続かない,lightning(稲妻)は二度同じ場所をstrikes(打たない)。悪いことは繰り返さないという意味。,"bad luck won't repeat(バッド ラック ウォント リピート): 不運は繰り返さない, rare occurrence(レア オカレンス): 稀な出来事",時間・数量,上級
like a fish out of water,ライク ア フィッシュ アウト オブ ウォーター,場違いで,water(水)から出たfish(魚)のよう。不慣れな環境で居心地が悪いこと。,"uncomfortable(アンコンフォータブル): 居心地が悪い, out of place(アウト オブ プレイス): 場違いな",人・社会,上級
live from hand to mouth,リブ フロム ハンド トゥ マウス,その日暮らしをする,hand(手)からmouth(口)へlive(生きる)。蓄えなく日々を過ごすこと。,"barely survive(ベアリ サバイブ): かろうじて生き延びる, live in poverty(リブ イン ポバティ): 貧困に生きる",日常生活,上級
long shot,ロング ショット,可能性の低い試み,long(長い)shot(射撃)。当たる確率が低い賭け。,"unlikely attempt(アンライクリ アテンプト): ありそうにない試み, risky bet(リスキー ベット): 危険な賭け",人・社会,上級
lose face,ルーズ フェイス,面目を失う,face(面目)をlose(失う)。名誉や評判を損なうこと。,"be embarrassed(ビー エンバラスト): 恥をかく, lose dignity(ルーズ ディグニティ): 尊厳を失う",人・社会,上級
lose your marbles,ルーズ ユア マーブルズ,正気を失う,marbles(ビー玉、正気)をlose(失う)。気が狂うことの口語表現。,"go crazy(ゴー クレイジー): 気が狂う, become irrational(ビカム イラショナル): 非理性的になる",人・社会,上級
low-hanging fruit,ロー ハンギング フルート,簡単に得られる成果,low(低い)位置にhanging(ぶら下がっている)fruit(果実)。簡単に達成できる目標。,"easy target(イージー ターゲット): 簡単な目標, quick win(クイック ウィン): 手早い勝利",人・社会,上級
make a long story short,メイク ア ロング ストーリー ショート,手短に言えば,long(長い)story(話)をshort(短く)make(する)。要点だけを述べること。,"summarize(サマライズ): 要約する, be brief(ビー ブリーフ): 簡潔にする",言語基本,上級
make a mountain out of a molehill,メイク ア マウンテン アウト オブ ア モールヒル,針小棒大に言う,molehill(モグラ塚)からmountain(山)をmake(作る)。小さなことを大げさに言うこと。,"exaggerate(イグザジャレイト): 誇張する, overreact(オーバーリアクト): 過剰反応する",言語基本,上級
make ends meet,メイク エンズ ミート,収支を合わせる,ends(端)をmeet(合わせる)。収入で生活費を賄うこと。,"manage financially(マネージ ファイナンシャリ): 経済的にやりくりする, live within means(リブ ウィジン ミーンズ): 身の丈に合った生活をする",日常生活,上級
make no bones about,メイク ノー ボーンズ アバウト,遠慮なく言う,bones(骨)をmake(作らない)。率直に意見を述べること。,"speak frankly(スピーク フランクリ): 率直に話す, be direct about(ビー ダイレクト アバウト): 〜について率直である",言語基本,上級
make waves,メイク ウェイブズ,波風を立てる,waves(波)をmake(作る)。問題や論争を引き起こすこと。,"cause trouble(コーズ トラブル): 問題を起こす, stir controversy(スター コントラバーシ): 論争を引き起こす",人・社会,上級
meet halfway,ミート ハーフウェイ,歩み寄る,halfway(中間地点)でmeet(会う)。双方が譲歩すること。,"compromise(コンプロマイズ): 妥協する, find middle ground(ファインド ミドル グラウンド): 中間点を見つける",人・社会,上級
